ZED (Init) >> Video mode: HD720@30
 Press 'q' to quit.
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711434441635769
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445377617031
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445427270087
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445505992994
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445609200688
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445724648951
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445824805942
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445872292455
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445933428953
Orientation: ox: 0.000, oy:  0.000, oz:  -0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711445978227364
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446036762999
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446083538164
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446133085128
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446176758654
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446221508472
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446292245980
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446340512434
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711446418578264
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  -0.000, timestamp: 1520711446473634763
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446526283262
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446583832083
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446639027019
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446680262701
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446726420996
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446807265708
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  -0.000, timestamp: 1520711446865356973
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  -0.000, timestamp: 1520711446931106087
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.001, tz:  0.000, timestamp: 1520711446976393192
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447036833134
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447087635087
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447142151643
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447194687331
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447249483520
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447299135067
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447376852775
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447427906497
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447512945547
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447563771302
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447629578958
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447682008345
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447730260424
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447784337297
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447838019746
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711447928855673
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448045055494
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448150499732
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448253776853
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448307461438
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448361479196
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448410215543
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448470773765
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448527834675
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448616349320
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448721264396
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448785329099
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448826862643
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448885161511
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448934907119
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711448997207618
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449048466078
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449094678801
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449145095602
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449202685204
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449270807945
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449340795669
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449391490332
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449458811881
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449563857686
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449615346352
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449689091596
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449733508188
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449806614896
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449862657793
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449923371015
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711449980484007
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450038862197
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450096659559
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450145482311
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: -0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450211474185
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450249396668
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450289131635
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450338704849
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450443855132
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450545523258
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450597310464
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450659346591
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450705125099
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450764385677
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450810555536
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450870681628
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450922281595
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711450987903212
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451044568865
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451096174823
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451152395844
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451206206731
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451266489279
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451325587099
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451378654294
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451434339903
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451482492245
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451542833127
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451641952057
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451693791085
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711451755672578
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711451815609088
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451866048806
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451909396294
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711451969155149
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711452066351648
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711452174406439
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711452250040365
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711452317148271
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711452374153661
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  0.000, tz:  0.000, timestamp: 1520711452435483545
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452527912429
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452582645235
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452644110795
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452693337606
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452757639339
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452866667923
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711452970777071
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453081440068
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453175902268
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453254198724
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453343571229
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453436549223
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453545784837
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453645045590
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453709519561
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453782372991
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453840365300
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711453936927586
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711454031503223
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454085184372
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454149894800
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454232284345
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454290506652
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454349905408
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454442018202
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  -0.000, timestamp: 1520711454539762093
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711454612561409
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  0.000, tz:  0.000, timestamp: 1520711454670632051
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711454722327488
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  -0.000, tz:  0.000, timestamp: 1520711454765477842
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  -0.000, tz:  0.000, timestamp: 1520711454829791920
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711454874206638
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  -0.000, tz:  0.000, timestamp: 1520711454935805427
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.000, ty:  -0.000, tz:  0.000, timestamp: 1520711454982153722
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455033479371
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455083198991
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455134045269
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455227033212
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455277735220
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455324996686
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455384697470
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711455445939803
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711455544116608
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711455641440607
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711455696313725
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711455766671708
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.000, tz:  0.000, timestamp: 1520711455861143910
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711455965941855
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456025096758
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456101621824
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456215542868
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456314270762
Orientation: ox: 0.000, oy:  0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456380062170
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456439250095
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456532083821
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456646110437
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456713517352
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456790559393
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.001, ty:  -0.000, tz:  0.000, timestamp: 1520711456905939851
Orientation: ox: -0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711456964186117
Orientation: ox: 0.000, oy:  -0.000, oz:  0.000, ow: 1.000
Translation: tx: 0.002, ty:  -0.001, tz:  0.000, timestamp: 1520711457030941059
